suffer;inf,suffer;3sg,suffers;part,suffering;1sgp,suffered
suggest;inf,suggest;3sg,suggests;part,suggesting;1sgp,suggested
suit;inf,suit;3sg,suits;part,suiting;1sgp,suited
sum;inf,sum;3sg,sums;part,summing;1sgp,summed
summon;inf,summon;3sg,summons;part,summonning;1sgp,summonned
supervise;inf,supervise;3sg,supervises;part,supervising;1sgp,supervised
supplement;inf,supplement;3sg,supplements;part,supplementing;1sgp,supplemented
supply;inf,supply;3sg,supplies;part,supplying;1sgp,supplied
support;inf,support;3sg,supports;part,supporting;1sgp,supported
suppose;inf,suppose;3sg,supposes;part,supposing;1sgp,supposed
suppress;inf,suppress;3sg,suppresses;part,suppressing;1sgp,suppressed
surprise;inf,surprise;3sg,surprises;part,surprising;1sgp,surprised
surround;inf,surround;3sg,surrounds;part,surrounding;1sgp,surrounded
survive;inf,survive;3sg,survives;part,surviving;1sgp,survived
suspect;inf,suspect;3sg,suspects;part,suspecting;1sgp,suspected
suspend;inf,suspend;3sg,suspends;part,suspending;1sgp,suspended
sustain;inf,sustain;3sg,sustains;part,sustaining;1sgp,sustained
swallow;inf,swallow;3sg,swallows;part,swallowing;1sgp,swallowed
swear;inf,swear;3sg,swears;part,swearing;1sgp,swore;ppart,sworn
sweep;inf,sweep;3sg,sweeps;part,sweeping;1sgp,swept
swim;inf,swim;3sg,swims;part,swimming;1sgp,swam;ppart,swum
swing;inf,swing;3sg,swings;part,swinging;1sgp,swung
switch;inf,switch;3sg,switches;part,switching;1sgp,switched
tackle;inf,tackle;3sg,tackles;part,tackling;1sgp,tackled
take;inf,take;3sg,takes;part,taking;1sgp,took;ppart,taken
talk;inf,talk;3sg,talks;part,talking;1sgp,talked
tap;inf,tap;3sg,taps;part,tapping;1sgp,tapped
target;inf,target;3sg,targets;part,targeting;1sgp,targeted
taste;inf,taste;3sg,tastes;part,tasting;1sgp,tasted
tax;inf,tax;3sg,taxes;part,taxing;1sgp,taxed
teach;inf,teach;3sg,teaches;part,teaching;1sgp,taught
tear;inf,tear;3sg,tears;part,tearing;1sgp,tore;ppart,torn
telephone;inf,telephone;3sg,telephones;part,telephoning;1sgp,telephoned
tell;inf,tell;3sg,tells;part,telling;1sgp,told
tempt;inf,tempt;3sg,tempts;part,tempting;1sgp,tempted
tend;inf,tend;3sg,tends;part,tending;1sgp,tended
term;inf,term;3sg,terms;part,terming;1sgp,termed
test;inf,test;3sg,tests;part,testing;1sgp,tested
thank;inf,thank;3sg,thanks;part,thanking;1sgp,thanked
think;inf,think;3sg,thinks;part,thinking;1sgp,thought
threaten;inf,threaten;3sg,threatens;part,threatening;1sgp,threatened
throw;inf,throw;3sg,throws;part,throwing;1sgp,threw;ppart,thrown
thrust;inf,thrust;3sg,thrusts;part,thrusting
tie;inf,tie;3sg,ties;part,tying;1sgp,tied
tighten;inf,tighten;3sg,tightens;part,tightening;1sgp,tightened
time;inf,time;3sg,times;part,timing;1sgp,timed
tip;inf,tip;3sg,tips;part,tipping;1sgp,tipped
top;inf,top;3sg,tops;part,topping;1sgp,topped
toss;inf,toss;3sg,tosses;part,tossing;1sgp,tossed
touch;inf,touch;3sg,touches;part,touching;1sgp,touched
tour;inf,tour;3sg,tours;part,touring;1sgp,toured
trace;inf,trace;3sg,traces;part,tracing;1sgp,traced
trade;inf,trade;3sg,trades;part,trading;1sgp,traded
train;inf,train;3sg,trains;part,training;1sgp,trained
transfer;inf,transfer;3sg,transfers;part,transferring;1sgp,transferred
transform;inf,transform;3sg,transforms;part,transforming;1sgp,transformed
translate;inf,translate;3sg,translates;part,translating;1sgp,translated
transmit;inf,transmit;3sg,transmits;part,transmitting;1sgp,transmitted
transport;inf,transport;3sg,transports;part,transporting;1sgp,transported
trap;inf,trap;3sg,traps;part,trapping;1sgp,trapped
travel;inf,travel;3sg,travels;part,travelling;1sgp,travelled
treat;inf,treat;3sg,treats;part,treating;1sgp,treated
tremble;inf,tremble;3sg,trembles;part,trembling;1sgp,trembled
trust;inf,trust;3sg,trusts;part,trusting;1sgp,trusted
try;inf,try;3sg,tries;part,trying;1sgp,tried
tuck;inf,tuck;3sg,tucks;part,tucking;1sgp,tucked
turn;inf,turn;3sg,turns;part,turning;1sgp,turned
twist;inf,twist;3sg,twists;part,twisting;1sgp,twisted
undergo;inf,undergo;3sg,undergoes;part,undergoing;1sgp,underwent;ppart,undergone
underline;inf,underline;3sg,underlines;part,underlining;1sgp,underlined
undermine;inf,undermine;3sg,undermines;part,undermining;1sgp,undermined
understand;inf,understand;3sg,understands;part,understanding;1sgp,understood
undertake;inf,undertake;3sg,undertakes;part,undertaking;1sgp,undertook;ppart,undertaken
unite;inf,unite;3sg,unites;part,uniting;1sgp,united
update;inf,update;3sg,updates;part,updating;1sgp,updated
upset;inf,upset;3sg,upsets;part,upsetting
urge;inf,urge;3sg,urges;part,urging;1sgp,urged
use;inf,use;3sg,uses;part,using;1sgp,used
value;inf,value;3sg,values;part,valuing;1sgp,valued
vanish;inf,vanish;3sg,vanishes;part,vanishing;1sgp,vanished
vary;inf,vary;3sg,varies;part,varying;1sgp,varied
view;inf,view;3sg,views;part,viewing;1sgp,viewed
visit;inf,visit;3sg,visits;part,visiting;1sgp,visited
voice;inf,voice;3sg,voices;part,voicing;1sgp,voiced
vote;inf,vote;3sg,votes;part,voting;1sgp,voted
wait;inf,wait;3sg,waits;part,waiting;1sgp,waited
wake;inf,wake;3sg,wakes;part,waking;1sgp,woke;ppart,woken
walk;inf,walk;3sg,walks;part,walking;1sgp,walked
wander;inf,wander;3sg,wanders;part,wandering;1sgp,wandered
want;inf,want;3sg,wants;part,wanting;1sgp,wanted
warm;inf,warm;3sg,warms;part,warming;1sgp,warmed
warn;inf,warn;3sg,warns;part,warning;1sgp,warned
wash;inf,wash;3sg,washes;part,washing;1sgp,washed
waste;inf,waste;3sg,wastes;part,wasting;1sgp,wasted
watch;inf,watch;3sg,watches;part,watching;1sgp,watched
wave;inf,wave;3sg,waves;part,waving;1sgp,waved
weaken;inf,weaken;3sg,weakens;part,weakening;1sgp,weakened
wear;inf,wear;3sg,wears;part,wearing;1sgp,wore;ppart,worn
weigh;inf,weigh;3sg,weighs;part,weighing;1sgp,weighed
welcome;inf,welcome;3sg,welcomes;part,welcoming;1sgp,welcomed
whisper;inf,whisper;3sg,whispers;part,whispering;1sgp,whispered
widen;inf,widen;3sg,widens;part,widening;1sgp,widened
win;inf,win;3sg,wins;part,winning;1sgp,won
wind;inf,wind;3sg,winds;part,winding;1sgp,wound
wipe;inf,wipe;3sg,wipes;part,wiping;1sgp,wiped
wish;inf,wish;3sg,wishes;part,wishing;1sgp,wished
withdraw;inf,withdraw;3sg,withdraws;part,withdrawing;1sgp,withdrew;ppart,withdrawn
witness;inf,witness;3sg,witnesses;part,witnessing;1sgp,witnessed
wonder;inf,wonder;3sg,wonders;part,wondering;1sgp,wondered
work;inf,work;3sg,works;part,working;1sgp,worked
worry;inf,worry;3sg,worries;part,worrying;1sgp,worried
wrap;inf,wrap;3sg,wraps;part,wrapping;1sgp,wrapped
write;inf,write;3sg,writes;part,writing;1sgp,wrote;ppart,written
yield;inf,yield;3sg,yields;part,yielding;1sgp,yielded
